cycle	biomass	PET	ethilene_glycol	terephtalate	PHA
345.0	0.53745049318	0.0	0.0	0.0	2.0160810131
346.0	0.53745049318	0.0	0.0	0.0	2.0160810131
347.0	0.53745049318	0.0	0.0	0.0	2.0160810131
348.0	0.53745049318	0.0	0.0	0.0	2.0160810131
349.0	0.53745049318	0.0	0.0	0.0	2.0160810131
350.0	0.53745049318	0.0	0.0	0.0	2.0160810131
351.0	0.53745049318	0.0	0.0	0.0	2.0160810131
352.0	0.53745049318	0.0	0.0	0.0	2.0160810131
353.0	0.53745049318	0.0	0.0	0.0	2.0160810131
354.0	0.53745049318	0.0	0.0	0.0	2.0160810131
355.0	0.53745049318	0.0	0.0	0.0	2.0160810131
356.0	0.53745049318	0.0	0.0	0.0	2.0160810131
357.0	0.53745049318	0.0	0.0	0.0	2.0160810131
358.0	0.53745049318	0.0	0.0	0.0	2.0160810131
359.0	0.53745049318	0.0	0.0	0.0	2.0160810131
360.0	0.53745049318	0.0	0.0	0.0	2.0160810131
361.0	0.53745049318	0.0	0.0	0.0	2.0160810131
362.0	0.53745049318	0.0	0.0	0.0	2.0160810131
363.0	0.53745049318	0.0	0.0	0.0	2.0160810131
364.0	0.53745049318	0.0	0.0	0.0	2.0160810131
365.0	0.53745049318	0.0	0.0	0.0	2.0160810131
366.0	0.53745049318	0.0	0.0	0.0	2.0160810131
367.0	0.53745049318	0.0	0.0	0.0	2.0160810131
368.0	0.53745049318	0.0	0.0	0.0	2.0160810131
369.0	0.53745049318	0.0	0.0	0.0	2.0160810131
370.0	0.53745049318	0.0	0.0	0.0	2.0160810131
371.0	0.53745049318	0.0	0.0	0.0	2.0160810131
372.0	0.53745049318	0.0	0.0	0.0	2.0160810131
373.0	0.53745049318	0.0	0.0	0.0	2.0160810131
374.0	0.53745049318	0.0	0.0	0.0	2.0160810131
375.0	0.53745049318	0.0	0.0	0.0	2.0160810131
376.0	0.53745049318	0.0	0.0	0.0	2.0160810131
377.0	0.53745049318	0.0	0.0	0.0	2.0160810131
378.0	0.53745049318	0.0	0.0	0.0	2.0160810131
379.0	0.53745049318	0.0	0.0	0.0	2.0160810131
380.0	0.53745049318	0.0	0.0	0.0	2.0160810131
381.0	0.53745049318	0.0	0.0	0.0	2.0160810131
382.0	0.53745049318	0.0	0.0	0.0	2.0160810131
383.0	0.53745049318	0.0	0.0	0.0	2.0160810131
384.0	0.53745049318	0.0	0.0	0.0	2.0160810131
385.0	0.53745049318	0.0	0.0	0.0	2.0160810131
386.0	0.53745049318	0.0	0.0	0.0	2.0160810131
387.0	0.53745049318	0.0	0.0	0.0	2.0160810131
388.0	0.53745049318	0.0	0.0	0.0	2.0160810131
389.0	0.53745049318	0.0	0.0	0.0	2.0160810131
390.0	0.53745049318	0.0	0.0	0.0	2.0160810131
391.0	0.53745049318	0.0	0.0	0.0	2.0160810131
